ronfler,VER,1,23317
vrombir,VER,2,23317
ronron,NC,1,23318
ronronnement,NC,2,23318
rose,NC,1,23319
rosette,NC,2,23319
rosace,NC,3,23319
bâtonnet ouaté,NC,1,13990
coton-tige,NC,2,13990
pain français,NC,1,12660
baguette de pain,NC,2,12660
baguette (pain),NC,3,12660
baguette,NC,4,12660
bègue,NC,1,13991
bégaiement,NC,2,13991
ronce commune,NC,1,23312
ronce,NC,2,23312
ronde,NC,1,23314
rond,NC,2,23314
rondo,NC,1,23315
rondeau,NC,2,23315
analyse,NC,1,11339
analyse chimique,NC,2,11339
analyse qualitative,NC,3,11339
analyse,NC,1,11338
analyse (mathématiques),NC,2,11338
analyse mathématique,NC,3,11338
bec,NC,1,12669
embouchure,NC,2,12669
bébé éprouvette,NC,1,13994
bébé-éprouvette,NC,2,13994
pain,NC,1,12664
baguette,NC,2,12664
miche,NC,3,12664
bébé,NC,1,13995
nourrisson,NC,2,13995
nouveau-né,NC,3,13995
téléphone,NC,1,10002
téléphone mobile,NC,2,10002
téléphone cellulaire,NC,3,10002
téléphone portable,NC,4,10002
mobile,NC,5,10002
cellule,NC,6,10002
antalgique,NC,1,11333
analgésique,NC,2,11333
baguette de chef d'orchestre,NC,1,12661
canne,NC,2,12661
suffisant,ADJ,1,13992
béat,ADJ,2,13992
antidouleur,ADJ,1,11332
analgésique,ADJ,2,11332
baguette magique,NC,1,12662
baguette,NC,2,12662
septième ciel,NC,1,13993
félicité,NC,2,13993
béatitude,NC,3,13993
parallèle,NC,1,11335
analogue,NC,2,11335
parallélisme,NC,3,11335
baie,ADJ,1,12667
bai,ADJ,2,12667
bécasse,NC,1,13998
bécassine,NC,2,13998
baie,NC,1,12668
laurier,NC,2,12668
illettrisme,NC,1,11337
analphabétisme,NC,2,11337
baguette,NC,1,12665
sceptre,NC,2,12665
poule,NC,1,13996
bébé,NC,2,13996
nourrisson,NC,3,13996
illettré,NC,1,11336
analphabète,NC,2,11336
naturel,NC,1,13997
bécarre,NC,2,13997
spectateur,NC,1,12638
badaud,NC,2,12638
byte,NC,1,13969
octet,NC,2,13969
plaque,NC,1,12639
badge,NC,2,12639
insigne,NC,3,12639
décoration,NC,4,12639
macaron,NC,5,12639
sot,NC,1,13967
ivrogne,NC,2,13967
ivresse,NC,3,13967
poivrot,NC,4,13967
buveur,NC,5,13967
soûlard,NC,6,13967
angine,NC,1,11307
amygdalite,NC,2,11307
vapeur d'eau,NC,1,13968
vapeur,NC,2,13968
buée,NC,3,13968
élevage,NC,1,11309
élevage d'animaux,NC,2,11309
amélioration génétique,NC,3,11309
bourrer,VER,1,12630
bosser,VER,2,12630
potasser,VER,3,12630
bachoter,VER,4,12630
objectif,NC,1,13961
proie,NC,2,13961
butoir,NC,3,13961
jacquet,NC,1,12631
backgammon,NC,2,12631
trictrac,NC,3,12631
colline,NC,1,13962
butte,NC,2,13962
hamac,NC,3,13962
monticule,NC,4,13962
souci,NC,1,11300
intérêt,NC,2,11300
passe-temps,NC,3,11300
amusement,NC,4,11300
plaisir,NC,1,11302
amusement,NC,2,11302
lard,NC,1,12634
bacon,NC,2,12634
lardon,NC,3,12634
papier buvard,NC,1,13965
buvard,NC,2,13965
loisir,NC,1,11301
amusement,NC,2,11301
récréation,NC,3,11301
buveur,NC,1,13966
presse-agrumes,NC,2,13966
cerveau,NC,1,11304
complexe amygdalien,NC,2,11304
amygdale,NC,3,11304
amygdale cérébrale,NC,4,11304
butée,NC,1,13963
culée,NC,2,13963
amygdale (cerveau),NC,1,11303
complexe amygdalien,NC,2,11303
amygdale,NC,3,11303
amygdale cérébrale,NC,4,11303
copie de sauvegarde,NC,1,12633
sauvegarde,NC,2,12633
potable,ADJ,1,13964
buvable,ADJ,2,13964
indien,NC,1,11317
amérindien,NC,2,11317
bafouiller,VER,1,12649
bégayer,VER,2,12649
balbutier,VER,3,12649
indien,ADJ,1,11316
amérindien,ADJ,2,11316
marmotte commune,NC,1,11319
marmotte,NC,2,11319
amérique,NC,3,11319
président,NC,1,12647
parleur,NC,2,12647
interlocuteur,NC,3,12647
baffle,NC,4,12647
locuteur,NC,5,12647
francophone,NC,6,12647
bâtiment,NC,1,13978
construction,NC,2,13978
indien,NC,1,11318
amérindien,NC,2,11318
railler,VER,1,12648
bafouer,VER,2,12648
immeuble,NC,1,13979
bâtiment,NC,2,13979
construction,NC,3,13979
mettre,VER,1,13972
dévorer,VER,2,13972
goinfrer,VER,3,13972
bâfrer,VER,4,13972
gueuletonner,VER,5,13972
tour,NC,1,12642
jeu,NC,2,12642
blague,NC,3,12642
farce,NC,4,12642
plaisanterie,NC,5,12642
badinage,NC,6,12642
selle,NC,1,13973
bât,NC,2,13973
améliorer,VER,1,11311
renouveler,VER,2,11311
progrès,NC,1,11310
avancement,NC,2,11310
amélioration,NC,3,11310
badge,NC,1,12640
macaron,NC,2,12640
déranger,VER,1,13971
gêner,VER,2,13971
aménagement urbain,NC,1,11313
urbanisme,NC,2,11313
interrupteur,NC,1,12645
badine,NC,2,12645
maison,NC,1,13976
bâtiment public,NC,2,13976
immeuble,NC,3,13976
bâtiment,NC,4,13976
bâtiment (construction),NC,5,13976
édifice,NC,6,13976
aménagement du territoire,NC,1,11312
architecture paysagère,NC,2,11312
enceinte,NC,1,12646
enceinte acoustique,NC,2,12646
haut-parleur,NC,3,12646
baffle,NC,4,12646
maison,NC,1,13977
bâtiment public,NC,2,13977
immeuble,NC,3,13977
bâtiment,NC,4,13977
construction,NC,5,13977
édifice,NC,6,13977
anglais américain,NC,1,11315
américain,NC,2,11315
rire,NC,1,12643
blague,NC,2,12643
plaisanterie,NC,3,12643
badinage,NC,4,12643
bâtard,ADJ,1,13974
macaronique,ADJ,2,13974
jeu,NC,1,12644
badinage,NC,2,12644
salaud,NC,1,13975
putain,NC,2,13975
saloperie,NC,3,13975
salopard,NC,4,13975
bâtard,NC,5,13975
connard,NC,6,13975
gland,NC,7,13975
couillon,NC,8,13975
connasse,NC,9,13975
baby-sitting,NC,1,12616
gardiennage,NC,2,12616
homme d'affaires,NC,1,13947
marchand,NC,2,13947
commerçant,NC,3,13947
businessman,NC,4,13947
baby,NC,1,12614
baby-foot,NC,2,12614
urubu à tête rouge,NC,1,13945
buse,NC,2,13945
enfant,NC,1,12615
baby-sitter,NC,2,12615
bac à sable,NC,1,12618
sablière,NC,2,12618
bac,NC,1,12619
seau,NC,2,12619
chaudière,NC,3,12619
baquet,NC,4,12619
syndrome d'épuisement professionnel,NC,1,13940
surmenage,NC,2,13940
baby boom,NC,1,12612
baby-boom,NC,2,12612
buse (oiseau),NC,1,13943
buse,NC,2,13943
buse variable,NC,3,13943
baby boomer,NC,1,12613
boomer,NC,2,12613
oiseau,NC,1,13944
buse,NC,2,13944
buse variable,NC,3,13944
chausson,NC,1,12610
pantoufle,NC,2,12610
babouche,NC,3,12610
bursite,NC,1,13941
hygroma,NC,2,13941
moustache,NC,1,12627
d'un poil,NC,2,12627
bacchante,NC,3,12627
vibrisse,NC,4,12627
fin,NC,1,13958
but,NC,2,13958
objectif,NC,3,13958
moustache,NC,1,12628
bacchante,NC,2,12628
but,NC,1,13959
objectif,NC,2,13959
baccara,NC,1,12625
baccarat,NC,2,12625
fin,NC,1,13956
vue,NC,2,13956
but,NC,3,13956
effet,NC,4,13956
propos,NC,5,13956
projet,NC,6,13956
objectif,NC,7,13956
intention,NC,8,13956
cible,NC,9,13956
conception,NC,10,13956
dessein,NC,11,13956
but,NC,1,13957
objet,NC,2,13957
objectif,NC,3,13957
cible,NC,4,13957
papillon,NC,1,12629
bacchante,NC,2,12629
gorge,NC,1,13950
sein,NC,2,13950
poitrine,NC,3,13950
buste,NC,4,13950
nichon,NC,5,13950
néné,NC,6,13950
mamelle,NC,7,13950
lolo,NC,8,13950
robert,NC,9,13950
nibard,NC,10,13950
bac,NC,1,12620
récipient,NC,2,12620
baquet,NC,3,12620
container,NC,4,12620
conteneur,NC,5,12620
tronc,NC,1,13951
tronc (anatomie),NC,2,13951
buste,NC,3,13951
torse,NC,4,13951
bac,NC,1,12623
ferry,NC,2,12623
ferry-boat,NC,3,12623
but égalisateur,NC,1,13954
égaliseur,NC,2,13954
bac,NC,1,12624
ferry,NC,2,12624
transbordeur,NC,3,12624
but,NC,1,13955
butane,NC,2,13955
bac,NC,1,12621
plateau,NC,2,12621
cabaret,NC,3,12621
haut,NC,1,13952
bustier tubulaire,NC,2,13952
bac,NC,1,12622
casserole,NC,2,12622
poêle,NC,3,12622
cocotte,NC,4,12622
but égalisateur,NC,1,13953
équilibre,NC,2,13953
contrepoids,NC,3,13953
égaliseur,NC,4,13953
ripper,NC,1,23287
éventreur,NC,2,23287
ripeur,NC,3,23287
ris de veau,NC,1,23288
ris,NC,2,23288
risque,NC,1,23289
spéculation,NC,2,23289
ricin commun,NC,1,23284
ricin,NC,2,23284
vers,NC,1,23286
rime,NC,2,23286
robinet,NC,1,23299
taraud,NC,2,23299
rite,NC,1,23290
rituel,NC,2,23290
rixe,NC,1,23291
échauffourée,NC,2,23291
riz brun,NC,1,23292
riz complet,NC,2,23292
riz cargo,NC,3,23292
riz doux,NC,1,23293
riz gluant,NC,2,23293
riz sauvage,NC,1,23294
zizanie des marais,NC,2,23294
zizanie,NC,3,23294
robe de soirée,NC,1,23296
tenue de soirée,NC,2,23296
robe,NC,1,23297
vêtement,NC,2,23297
importance,NC,1,11281
ampleur,NC,2,11281
magnitude,NC,3,11281
cadre,NC,1,11280
marge,NC,2,11280
lunette,NC,3,11280
possibilité,NC,4,11280
ampleur,NC,5,11280
télescope,NC,6,11280
longue-vue,NC,7,11280
amplificateur électronique,NC,1,11283
amplificateur,NC,2,11283
largeur,NC,1,11282
ampleur,NC,2,11282
ampoule,NC,1,11285
cloque,NC,2,11285
boursouflure,NC,3,11285
dermatose,NC,4,11285
lampe,NC,1,11284
lampe électrique,NC,2,11284
ampoule,NC,3,11284
lampe à incandescence classique,NC,4,11284
lampe à incandescence,NC,5,11284
ampoule à incandescence,NC,6,11284
bulbe,NC,7,11284
titre,NC,1,23266
réclamation,NC,2,23266
revendication,NC,3,23266
revoir,NC,1,23269
révision,NC,2,23269
retournement,NC,1,23260
revirement,NC,2,23260
retraite,NC,1,23261
retraite (militaire),NC,2,23261
retrait,NC,3,23261
sevrage,NC,4,23261
retraite,NC,1,23262
retraite spirituelle,NC,2,23262
vin résiné,NC,1,23263
retsina,NC,2,23263
revanche,NC,1,23264
vengeance,NC,2,23264
ampoule,NC,1,11287
fiole,NC,2,11287
ampoule,NC,1,11286
bulbe,NC,2,11286
enflé,ADJ,1,11289
pompeux,ADJ,2,11289
boursouflé,ADJ,3,11289
ampoulé,ADJ,4,11289
ampoule,NC,1,11288
kyste,NC,2,11288
vésicule,NC,3,11288
couper,VER,1,11290
amputer,VER,2,11290
amulette,NC,1,11292
talisman,NC,2,11292
phylactère,NC,3,11292
virement de bord,NC,1,11293
amure,NC,2,11293
drôle,ADJ,1,11296
marrant,ADJ,2,11296
comique,ADJ,3,11296
amusant,ADJ,4,11296
ridicule,ADJ,5,11296
cocasse,ADJ,6,11296
humoristique,ADJ,7,11296
amusant,ADJ,1,11295
blagueur,ADJ,2,11295
humoristique,ADJ,3,11295
facétieux,ADJ,4,11295
rhumb,NC,1,23276
sud-sud-est,NC,2,23276
revue,NC,1,23270
revue scientifique,NC,2,23270
rhume des foins,NC,1,23271
rhinite allergique,NC,2,23271
rhino,NC,1,23272
rhinocéros,NC,2,23272
danse,NC,1,11298
amusement,NC,2,11298
entrée,NC,1,11297
apéritif,NC,2,11297
amuse-gueule,NC,3,11297
amuse-bouche,NC,4,11297
amusement,NC,1,11299
divertissement,NC,2,11299
récréation,NC,3,11299
plafond,NC,1,12590
aéronautique,NC,2,12590
amour-propre,NC,1,11261
narcissisme,NC,2,11261
montgolfière,NC,1,12593
aérostat,NC,2,12593
vanité,NC,1,11260
amour-propre,NC,2,11260
ballon,NC,1,12594
montgolfière,NC,2,12594
béguin,NC,1,11263
amourette,NC,2,11263
amour,NC,1,11262
comportement sexuel humain,NC,2,11262
bagatelle,NC,3,11262
bombe aérosol,NC,1,12592
aérosol,NC,2,12592
spray aérosol,NC,3,12592
réessayer,VER,1,23243
ressayer,VER,2,23243
resserrement du crédit,NC,1,23245
resserrement de crédit,NC,2,23245
énergie,NC,1,23246
ressource énergétique,NC,2,23246
restaurant,NC,1,23247
resto,NC,2,23247
restau,NC,3,23247
restauration,NC,1,23248
restitution,NC,2,23248
restauration,NC,1,23249
rénovation,NC,2,23249
respirateur artificiel,NC,1,23240
respirateur,NC,2,23240
respiration artificielle,NC,1,23241
ventilation artificielle,NC,2,23241
respiration,NC,1,23242
respiration cellulaire,NC,2,23242
batracien,NC,1,11265
amphibie,NC,2,11265
amphibien,NC,3,11265
paresseux,NC,1,12597
aï,NC,2,12597
unau,NC,3,12597
amovible,ADJ,1,11264
détachable,ADJ,2,11264
grand-père,NC,1,12598
papi,NC,2,12598
papy,NC,3,12598
pépé,NC,4,12598
aïeul,NC,5,12598
grand-papa,NC,6,12598
bon-papa,NC,7,12598
amphibie,NC,1,11267
amphibien,NC,2,11267
papillonnage,NC,1,12595
voltigement,NC,2,12595
aéré,ADJ,1,12596
venteux,ADJ,2,12596
venté,ADJ,3,12596
charabia,NC,1,11269
jargon,NC,2,11269
borborygme,NC,3,11269
baragouin,NC,4,11269
galimatias,NC,5,11269
amphigouri,NC,6,11269
véhicule amphibie,NC,1,11268
amphibie,NC,2,11268
amphibien,NC,3,11268
grand-père,NC,1,12599
grand-mère,NC,2,12599
grand-père maternel,NC,3,12599
grand-père paternel,NC,4,12599
grand-mère paternelle,NC,5,12599
aïeul,NC,6,12599
énigmatique,ADJ,1,11270
amphigourique,ADJ,2,11270
hôte,NC,1,11274
aubergiste,NC,2,11274
hôtelier,NC,3,11274
tavernier,NC,4,11274
amphitryon,NC,5,11274
foule,NC,1,11273
armée,NC,2,11273
hôte,NC,3,11273
aubergiste,NC,4,11273
hostie,NC,5,11273
organisateur,NC,6,11273
amphitryon,NC,7,11273
tenir tête,VER,1,23254
rester ferme,VER,2,23254
résister,VER,3,23254
éviter,VER,1,23255
retenir,VER,2,23255
retirer,VER,1,23256
rétracter,VER,2,23256
retombée,NC,1,23257
retombée radioactive,NC,2,23257
transfert sectoriel,NC,1,23258
retombée,NC,2,23258
retour,NC,1,23259
récurrence,NC,2,23259
serveur,NC,1,23250
restauration,NC,2,23250
reste,NC,1,23252
résidu,NC,2,23252
reste,NC,1,23253
équilibre,NC,2,23253
résidu,NC,3,23253
vitesse,NC,1,11276
rapidité,NC,2,11276
amphétamine,NC,3,11276
hôte,NC,1,11275
serveur,NC,2,11275
serveur informatique,NC,3,11275
amphitryon,NC,4,11275
grand,ADJ,1,11278
large,ADJ,2,11278
ample,ADJ,3,11278
spacieux,ADJ,4,11278
étendu,ADJ,5,11278
large,ADJ,1,11277
énorme,ADJ,2,11277
immense,ADJ,3,11277
vaste,ADJ,4,11277
ample,ADJ,5,11277
étendu,ADJ,6,11277
gigantesque,ADJ,7,11277
champ,NC,1,11279
rayon,NC,2,11279
zone,NC,3,11279
portée,NC,4,11279
distance,NC,5,11279
boussole,NC,6,11279
orbite,NC,7,11279
étendue,NC,8,11279
ampleur,NC,9,11279
requin baleine,NC,1,23229
requin-baleine,NC,2,23229
azéri,ADJ,1,12571
azerbaïdjanais,ADJ,2,12571
reproduction sexuée,NC,1,23222
reproduction,NC,2,23222
reproduction sexuée,NC,1,23223
reproduction,NC,2,23223
sexualité,NC,3,23223
élevage,NC,1,23224
reproduction,NC,2,23224
revanche,NC,1,23225
vengeance,NC,2,23225
représaille,NC,3,23225
représentation,NC,1,23226
représentation mentale,NC,2,23226
reste,NC,1,23220
silence (musique),NC,2,23220
silence,NC,3,23220
repos,NC,4,23220
azur,ADJ,1,12576
céruléen,ADJ,2,12576
vaisseau amiral,NC,1,11245
navire amiral,NC,2,11245
amiral,NC,3,11245
azote,NC,1,12573
nitrogène,NC,2,12573
ammoniaque,NC,1,11247
ammoniac,NC,2,11247
hydroxyde d'ammonium,NC,3,11247
ventilation,NC,1,12579
aérage,NC,2,12579
ammoniaque,NC,1,11246
ammoniac,NC,2,11246
sac amniotique,NC,1,11249
amnios,NC,2,11249
azur,NC,1,12577
saphir,NC,2,12577
ammonium,NC,1,11248
nitrate,NC,2,11248
pardon,NC,1,11250
grâce,NC,2,11250
amnistie,NC,3,11250
piste,NC,1,12582
terrain,NC,2,12582
aérodrome,NC,3,12582
dépôt,NC,1,12583
terminal,NC,2,12583
terminus,NC,3,12583
aérogare,NC,4,12583
commencer,VER,1,11252
ouvrir,VER,2,11252
démarrer,VER,3,11252
débuter,VER,4,11252
entreprendre,VER,5,11252
amorcer,VER,6,11252
aérer,VER,1,12580
éventer,VER,2,12580
ventiler,VER,3,12580
aéroport,NC,1,12581
aérodrome,NC,2,12581
requin tigre,NC,1,23233
requin-tigre,NC,2,23233
requin,NC,1,23235
squale,NC,2,23235
survivant,ADJ,1,23236
rescapé,ADJ,2,23236
survivant,NC,1,23237
rescapé,NC,2,23237
secours,NC,1,23238
sauvetage,NC,2,23238
rescousse,NC,3,23238
respect,NC,1,23239
égard,NC,2,23239
amortissement,NC,1,11254
dépréciation,NC,2,11254
bête,ADJ,1,11253
terne,ADJ,2,11253
gourde,ADJ,3,11253
niais,ADJ,4,11253
couillon,ADJ,5,11253
insignifiant,ADJ,6,11253
cucul,ADJ,7,11253
amorphe,ADJ,8,11253
inintéressant,ADJ,9,11253
pistolet à peinture,NC,1,12587
aérographe,NC,2,12587
ressort,NC,1,11256
coussin,NC,2,11256
amortisseur,NC,3,11256
terminal,NC,1,12584
aérogare,NC,2,12584
tapis de selle,NC,1,11255
amortisseur,NC,2,11255
chabraque,NC,3,11255
aéroglisseur,NC,1,12585
hovercraft,NC,2,12585
amour-propre,NC,1,11258
dignité,NC,2,11258
amour non partagé,NC,1,11257
amour,NC,2,11257
météorite,NC,1,12589
aérolithe,NC,2,12589
coupe,NC,1,12715
entaille,NC,2,12715
balafre,NC,3,12715
balai,NC,1,12716
bruyère,NC,2,12716
baladeur,NC,1,12713
promeneur,NC,2,12713
flâneur,NC,3,12713
cicatrice,NC,1,12714
balafre,NC,2,12714
compte courant,NC,1,12719
balance courante,NC,2,12719
balai,NC,1,12717
genêt,NC,2,12717
solde,NC,1,12718
balance,NC,2,12718
bilan économique,NC,3,12718
bilan,NC,4,12718
équilibre,NC,5,12718
balance commerciale,NC,6,12718
encours,NC,7,12718
promenade,NC,1,12711
balade,NC,2,12711
flânerie,NC,3,12711
marche,NC,1,12712
promenade,NC,2,12712
balade,NC,3,12712
terre,NC,1,12710
boule,NC,2,12710
bal,NC,3,12710
sphère,NC,4,12710
globe,NC,5,12710
orbe,NC,6,12710
équilibre,NC,1,12726
balancier,NC,2,12726
bascule,NC,1,12727
balançoire,NC,2,12727
tape-cul,NC,3,12727
tapecul,NC,4,12727
balancer,VER,1,12724
osciller,VER,2,12724
pendule physique,NC,1,12725
pendule,NC,2,12725
balancier,NC,3,12725
balançoire,NC,1,12729
swing,NC,2,12729
balance,NC,1,12722
équilibre,NC,2,12722
balançoire,NC,1,12723
balancement,NC,2,12723
échangisme,NC,3,12723
balance,NC,1,12720
mouchard,NC,2,12720
canari,NC,3,12720
indic,NC,4,12720
informateur,NC,5,12720
indicateur,NC,6,12720
délateur,NC,7,12720
dénonciateur,NC,8,12720
balance,NC,1,12721
équilibre économique,NC,2,12721
équilibre,NC,3,12721
bout,NC,1,12704
pourboire,NC,2,12704
bakchich,NC,3,12704
pourliche,NC,4,12704
corruption,NC,1,12705
pot-de-vin,NC,2,12705
bakchich,NC,3,12705
dessous-de-table,NC,4,12705
subornation,NC,5,12705
joue,NC,1,12703
os mandibule,NC,2,12703
mâchoire,NC,3,12703
mandibule,NC,4,12703
balle,NC,1,12708
boule,NC,2,12708
bal,NC,3,12708
baseball,NC,4,12708
balle,NC,1,12709
boule,NC,2,12709
bal,NC,3,12709
balle,NC,1,12707
bal,NC,2,12707
ballon,NC,3,12707
couille,NC,4,12707
goutte,NC,1,12700
chute,NC,2,12700
baisse,NC,3,12700
baisser,NC,4,12700
diminution,NC,5,12700
chute,NC,1,12701
baisse,NC,2,12701
saule,NC,1,22118
osier,NC,2,22118
rêve,NC,1,23449
songe,NC,2,23449
squelette humain,NC,1,22119
squelette,NC,2,22119
ossature,NC,3,22119
école,NC,1,12791
banc,NC,2,12791
élève,NC,3,12791
enseignement,NC,4,12791
scolarité,NC,5,12791
banc,NC,1,12792
pouvoir judiciaire,NC,2,12792
magistrature,NC,3,12792
brio,NC,1,11461
animation,NC,2,11461
hôte,NC,1,11460
animateur,NC,2,11460
organisateur,NC,3,11460
banc de sable,NC,1,12790
plature,NC,2,12790
os,NC,1,22110
épiphyse,NC,2,22110
réunion,NC,1,23441
union,NC,2,23441
vibration,NC,1,22111
oscillation,NC,2,22111
succès,NC,1,23442
réussite,NC,2,23442
portée,NC,1,22112
oscilloscope,NC,2,22112
réveil,NC,1,23443
sonnerie,NC,2,23443
réveille-matin,NC,3,23443
oseille commune,NC,1,22113
oseille,NC,2,22113
écho,NC,1,23444
réverbération,NC,2,23444
révolte,NC,1,23445
sédition,NC,2,23445
saule pourpre,NC,1,22116
osier pourpre,NC,2,22116
tour,NC,1,23447
révolution,NC,2,23447
osier vert,NC,1,22117
saule des vanniers,NC,2,22117
nettoyage,NC,1,10139
abattage,NC,2,10139
réunion au sommet,NC,1,23440
sommet,NC,2,23440
pluie torrentielle,NC,1,10132
torrent,NC,2,10132
averse,NC,3,10132
déluge,NC,4,10132
trombe,NC,5,10132
abat,NC,6,10132
pansement,NC,1,12795
bandage,NC,2,12795
corps,NC,1,10131
cadavre,NC,2,10131
charogne,NC,3,10131
abat,NC,4,10131
détritus,NC,5,10131
image animée,NC,1,11462
animation,NC,2,11462
foulard,NC,1,12796
fichu,NC,2,12796
serre-tête,NC,3,12796
bandana,NC,4,12796
art,NC,1,10134
courage,NC,2,10134
exploit,NC,3,10134
prouesse,NC,4,10134
abattage,NC,5,10134
anis vert,NC,1,11465
graine d'anis,NC,2,11465
anis,NC,3,11465
siège,NC,1,12793
banc,NC,2,12793
abattis,NC,1,10133
abatis,NC,2,10133
anis vert,NC,1,11464
anis,NC,2,11464
vieux,ADJ,1,12794
boiteux,ADJ,2,12794
branlant,ADJ,3,12794
bancal,ADJ,4,12794
chancelant,ADJ,5,12794
vacillant,ADJ,6,12794
délabré,ADJ,7,12794
caduc,ADJ,8,12794
bois,NC,1,10136
loch,NC,2,10136
abattage,NC,3,10136
bande magnétique,NC,1,12799
mémoire magnétique,NC,2,12799
support magnétique,NC,3,12799
bain de sang,NC,1,10135
tueur de masse,NC,2,10135
boucherie,NC,3,10135
massacre,NC,4,10135
carnage,NC,5,10135
abattage,NC,6,10135
hécatombe,NC,7,10135
faux anis,NC,1,11466
anis âcre,NC,2,11466
cumin,NC,3,11466
cour,NC,1,10138
valeur,NC,2,10138
courage,NC,3,10138
vaillance,NC,4,10138
abattage,NC,5,10138
héroïsme,NC,6,10138
singe rhésus,NC,1,12797
macaque rhésus,NC,2,12797
rhésus,NC,3,12797
cour,NC,1,10137
courage,NC,2,10137
bravoure,NC,3,10137
abattage,NC,4,10137
bande,NC,1,12798
disque,NC,2,12798
bande magnétique,NC,3,12798
alarme,NC,1,10141
abattement,NC,2,10141
stupeur,NC,3,10141
désarroi,NC,4,10141
accablement,NC,5,10141
consternation,NC,6,10141
stupéfaction,NC,7,10141
prostration,NC,8,10141
sidération,NC,9,10141
anneau,NC,1,11472
anneau unitaire,NC,2,11472
anneau (mathématiques),NC,3,11472
rejet,NC,1,10140
abattage,NC,2,10140
rejet,NC,1,22121
refus,NC,2,22121
ostracisme,NC,3,22121
otage,NC,1,22124
rançon,NC,2,22124
otite externe,NC,1,22126
otites externes,NC,2,22126
rêverie,NC,1,23450
songerie,NC,2,23450
rôle,NC,1,23451
rôle social,NC,2,23451
bassin,NC,1,10143
dépression,NC,2,10143
abattement,NC,3,10143
anneau,NC,1,11474
bague,NC,2,11474
abattement,NC,1,10142
apathie,NC,2,10142
anneau,NC,1,11473
anneau unitaire,NC,2,11473
fatigue,NC,1,10145
abattement,NC,2,10145
lassitude,NC,3,10145
léthargie,NC,4,10145
prostration,NC,5,10145
couronne,NC,1,11476
anneau,NC,2,11476
rond,NC,3,11476
beignet,NC,4,11476
bague,NC,5,11476
selle,NC,1,10144
merde,NC,2,10144
matière fécale,NC,3,10144
crotte,NC,4,10144
tabouret,NC,5,10144
abattement,NC,6,10144
caca,NC,7,10144
excrément,NC,8,10144
étron,NC,9,10144
fèces,NC,10,10144
bande,NC,1,11475
anneau,NC,2,11475
cercle,NC,3,11475
bague,NC,4,11475
gang,NC,5,11475
meute,NC,6,11475
abattement,NC,1,10147
mélancolie,NC,2,10147
anneau,NC,1,11478
bague,NC,2,11478
sonnerie,NC,3,11478
sonnerie téléphonique,NC,4,11478
tintement,NC,5,11478
paresse,NC,1,10146
abattement,NC,2,10146
indolence,NC,3,10146
oisiveté,NC,4,10146
anneau,NC,1,11477
cercle,NC,2,11477
bague,NC,3,11477
boucher,NC,1,10149
abatteur,NC,2,10149
abattement,NC,1,10148
épuisement,NC,2,10148
anneau,NC,1,11479
cercle,NC,2,11479
résistance,NC,1,23427
résistance (électricité),NC,2,23427
résistant,NC,3,23427
résistance,NC,1,23428
électricité,NC,2,23428
résistant,NC,3,23428
écho,NC,1,23429
résonance,NC,2,23429
réseau,NC,1,23420
système,NC,2,23420
réserve,NC,1,23421
réservation,NC,2,23421
réserve naturelle,NC,1,23422
réserve forestière,NC,2,23422
réserve,NC,1,23423
stock,NC,2,23423
villa,NC,1,23424
résidence secondaire,NC,2,23424
résidence principale,NC,3,23424
séjour,NC,1,23425
résidence,NC,2,23425
résistance,NC,1,23426
résilience,NC,2,23426
abandonner,VER,1,10118
jeter l'éponge,VER,2,10118
animal d'élevage,NC,1,11449
bétail,NC,2,11449
cheptel,NC,3,11449
abandonner,VER,1,10117
capituler,VER,2,10117
critique,NC,1,11448
blâme,NC,2,11448
vairon (poisson),NC,1,12779
bambin,NC,2,12779
fretin,NC,3,12779
vairon,NC,4,12779
abaque (architecture),NC,1,10119
boulier,NC,2,10119
tailloir,NC,3,10119
abaque,NC,4,10119
abandon,NC,1,10110
renoncement,NC,2,10110
désertion,NC,3,10110
renonciation,NC,4,10110
maigre,ADJ,1,11441
sombre,ADJ,2,11441
désert,ADJ,3,11441
morne,ADJ,4,11441
osseux,ADJ,5,11441
maussade,ADJ,6,11441
hagard,ADJ,7,11441
étique,ADJ,8,11441
squelettique,ADJ,9,11441
émacié,ADJ,10,11441
angulaire,ADJ,11,11441
baume,NC,1,12773
balsamine,NC,2,12773
balte,ADJ,1,12774
baltique,ADJ,2,12774
abandon,NC,1,10112
cession,NC,2,10112
abandon,NC,1,10111
arrachage,NC,2,10111
archange,NC,1,11442
angélique,NC,2,11442
baume,NC,1,12772
balsamine,NC,2,12772
abandon,NC,1,10114
désertion,NC,2,10114
gaz carbonique,NC,1,11445
dioxyde de carbone,NC,2,11445
anhydride carbonique,NC,3,11445
puissant,ADJ,1,12777
musclé,ADJ,2,12777
balèze,ADJ,3,12777
musculaire,ADJ,4,12777
musculeux,ADJ,5,12777
sortie,NC,1,10113
départ,NC,2,10113
abandon,NC,3,10113
expiration,NC,4,10113
arsenic,NC,1,11444
anhydride arsénieux,NC,2,11444
poisson,NC,1,12778
bambin,NC,2,12778
fretin,NC,3,12778
vairon,NC,4,12778
abandonner,VER,1,10116
renoncer,VER,2,10116
démissionner,VER,3,10116
résigner,VER,4,10116
abdiquer,VER,5,10116
balte,NC,1,12775
langues baltes,NC,2,12775
